SO,The Southern Co.,Utilities,"The Southern Co. is a holding company. The firm engages in the sale of electricity. It operates through the following segments: Traditional Electric Operating Companies, Southern Power and Southern Company Gas. The Traditional Electric Operating Companies segment refers to vertically integrated utilities that own generation, transmission and distribution facilities, and supplies electric services in the states of Alabama, Georgia, Florida, and Mississippi. The Southern Power segment constructs, acquires, owns, and manages generation assets such as renewable energy projects and sells electricity in the wholesale market. The Southern Company Gas segment distributes natural gas through natural gas distribution facilities in the states of Illinois, Georgia, Virginia, New Jersey, Florida, Tennessee, and Maryland. The company was founded on November 9, 1945 and is headquartered in Atlanta, GA."
SOAC,Sustainable Opportunities Acquisition Corp.,Finance,"Sustainable Opportunities Acquisition Corp. is a blank check company with no operating history and no revenues. The company is headquartered in Dallas, TX."
SOI,"Solaris Oilfield Infrastructure, Inc.",Industrial Services,"Solaris Oilfield Infrastructure, Inc. operates as a holding company, which engages in the manufacture of patented mobile proppant management systems that unload, store, and deliver proppant at oil and natural gas well sites. Its products include Mobile Proppant and Mobile Chemical Management Systems, and Inventory Management Software. Its services include field services, last mile management, and transloading services. The company was founded by William A. Zartler in 2014 and is headquartered in Houston, TX."
SON,Sonoco Products Co.,Process Industries,"Sonoco Products Co. engages in the manufacture of industrial and consumer packaging products and services. It operates through the following segments: Consumer Packaging, Display and Packaging, Paper and Industrial Converted Products, Protective Solutions, and Corporate. The Consumer Packaging segment offers round and shaped rigid containers and trays; extruded and injection-molded plastic products; printed flexible packaging; global brand artwork management; and metal and peelable membrane ends and closures. The Display and Packaging segment consists designing, manufacturing, assembling, packing, and distributing temporary, semi-permanent, and permanent point-of-purchase displays; supply chain management services; retail packaging; and paper amenities. The Paper and Industrial Converted Products segment comprises paperboard tubes, cones, and cores; fiber-based construction tubes; wooden, metal, and composite wire and cable reels and spools; and recycled paperboard, linerboard, corrugating medium, recovered paper, and material recycling services. The Protective Solutions segment provides custom-engineered, paperboard-based and expanded foam protective packaging and components; temperature-assured packaging. The Corporates segment covers restructuring charges, asset impairment charges, gains from the disposition of businesses, insurance settlement gains, acquisition-related costs, non-operating pension costs, interest expense, and interest income. The company was founded on May 10, 1899 and is headquartered at Hartsville, SC."
SONA,"Southern National Bancorp of Virginia, Inc.",Finance,"Southern National Bancorp of Virginia, Inc. is a bank holding company. Its operates through its subsidiary Sonabank, offers a wide range of commercial banking services to small and medium-sized businesses and retail consumers. The firm focuses on making loans secured primarily by commercial real estate and other types of secured and unsecured commercial loans to small and medium-sized businesses in a number of industries, as well as loans to individuals for a variety of purposes. It also invests in real estate related securities, including collateralized mortgage obligations and agency mortgage backed securities. The company was founded by Georgia S. Derrico and R. Roderick Porter in 2004 and is headquartered in McLean, VA."
SONO,"Sonos, Inc.",Electronic Technology,"Sonos, Inc. provides multi-room wireless smart home sound systems. It supports streaming services around the world, providing customers with access to music, Internet radio, podcasts, and audiobooks, with control from Android smartphones, iPhone, or iPad. The company was founded by Mai Trung, John MacFarlane, Craig A. Shelburne and Thomas S. Cullen in 2002 and is headquartered in Santa Barbara, CA."
SP,SP Plus Corp.,Commercial Services,"SP Plus Corp. provides professional parking, ground transportation, facility maintenance, security, event logistics, and baggage handling and related services to commercial, institutional, municipal and aviation clients. It also provides a wide range of event logistics services. The company was founded in 1929 and is headquartered in Chicago, IL."
SPAQ,Spartan Energy Acquisition Corp.,Finance,"Spartan Energy Acquisition Corp. operates as a special purpose acquisition company, which focuses on the energy industry in North America. It involves in merger, capital stock exchange, asset acquisition, stock purchase, reorganization and similar business combination with one or more businesses. The company was founded on October 13, 2017 and is headquartered in New York, NY."
SPB,"Spectrum Brands Holdings, Inc.",Consumer Durables,"Spectrum Brands Holdings, Inc. engages in the manufacture and supply of residential locksets, residential builders hardware, plumbing, shaving and grooming products, personal care products, small household appliances, specialty pet supplies, lawn, garden and home pest control products, and personal insect repellents. It operates through the following segments: Hardware and Home Improvement (HHI); Home and Personal Care (HPC); Global Pet Care (GPC); Home and Garden (H&G). The HHI segment consists of hardware, security and plumbing business. The GPC segment focuses on the pet care business. The H&G segment involves the home and garden and insect control business. The HPC segment includes the small kitchen and personal care appliances business. The company was founded in 1906 and is headquartered in Middleton, WI."
SPCE,"Virgin Galactic Holdings, Inc.",Electronic Technology,"Virgin Galactic Holdings, Inc. engages in the manufacture of advanced air and space vehicles, and provision of spaceflight services for private individuals and researchers. It designs spaceships which can fly anyone to space safely without the need for expertise or exhaustive time consuming training. The company was founded on May 5, 2017 and is headquartered in Las Cruces, NM."
SPFI,"South Plains Financial, Inc. (Texas)",Finance,"South Plains Financial, Inc. is a bank holding company, which engages in the provision of commercial and retail banking services through its subsidiary, City Bank. The firm also offers insurance, investment, trust and mortgage services though its other non-bank subsidiaries. It operates through the Banking and Insurance business segments. The company was founded on October 28, 1992 and is headquartered in Lubbock, TX."
SPG,"Simon Property Group, Inc.",Finance,"Simon Property Group, Inc. operates as a self-administered and self-managed real estate investment trust. It owns, develops and manages retail real estate properties which primarily consist of regional malls, premium outlets and mills. Simon Property Group specializes in the ownership, development, management, leasing, acquisition and expansion of income-producing retail real estate assets. The company was founded by Fred Simon, Herbert Simon and Melvin Simon in December 1993 and is headquartered in Indianapolis, IN."
SPGI,"S&P Global, Inc.",Commercial Services,"S&P Global, Inc. engages in the provision of transparent and independent ratings, benchmarks, analytics and data to the capital and commodity markets worldwide. It operates through the following segments: Ratings, Market Intelligence, Platts and Indices. The Ratings segment offers credit ratings, research, and analytics to investors, issuers, and other market participants. The Market Intelligence provides multi-asset-class data, research and analytical capabilities, which integrate cross-asset analytics and desktop services. The Platts segment provides information and benchmark prices for the commodity and energy markets. The Indices segment provides variety of valuation and index benchmarks for investment advisors, wealth managers and institutional investors. The company was founded by James H. McGraw and John A. Hill in 1917 and is headquartered in New York, NY."
SPH,Suburban Propane Partners LP,Utilities,"Suburban Propane Partners LP engages in the business of liquefied petroleum gas business. It operates through the following business segments: Propane; Fuel Oil and Refined Fuels; Natural Gas and Electricity; and All Other. The Propane segment engages in natural gas processing and petroleum refining. It also used in residential and commercial applications, industrial applications and agriculture. The Fuel Oil and Refined Fuels segment refers to the marketing and distribution of fuel oil, kerosene, diesel fuel and gasoline primarily to the northeast region of the United States. The Natural Gas and Electricity segment pertains to the generation, transmission, and distribution of natural gas and electricity among residential and small commercial customers. The All Other segment include the sale, installation and service of whole-house heating products, air cleaners, humidifiers, and space heaters to the customer who uses propane, fuel oil, natural gas and electricity businesses. The company was founded by Mark Anton in 1928 and is headquartered in Whippany, NJ."
SPKE,"Spark Energy, Inc.",Utilities,"Spark Energy, Inc. is an independent retail energy services company. It operates through the following segments: Retail Natural Gas and Retail Electricity. The Retail Natural Gas segment purchases natural gas through physical and financial transactions with market counterparts. The Retail Electricity segment obtains electricity through independent system operators and supply to residential and commercial consumers. The company was founded in 1999 and is headquartered in Houston, TX."
SPLK,"Splunk, Inc.",Technology Services,"Splunk, Inc. engages in the development and marketing of software solutions. Its products include Splunk cloud, Splunk light and Splunk enterprise. It also offers solutions for information technology operations, security, internet-of-things, application analytics, business analytics and industries. The company was founded by Erik M. Swan, Michael J. Baum and Robin K. Das in October 2003 and is headquartered in San Francisco, CA."
SPNE,SeaSpine Holdings Corp.,Health Technology,"SeaSpine Holdings Corp. is a medical technology company, which engages in the design, development, and commercialization of surgical solutions for the treatment of patients suffering from spinal disorders. It products include thoracolumbar hardware, cervical hardware, orthobiologics, and spine pure strip. The company was founded on February 12, 2015 and is headquartered in Carlsbad, CA."
SPNS,Sapiens International Corp. NV,Technology Services,"Sapiens International Corp. NV provides software solutions for the insurance industry. It offers core, end-to-end solutions to the global general insurance, property and casualty, life, pension and annuities, reinsurance and retirement markets, as well as business decision management software. The company was founded by Joseph Bolless and Ron Zuckerman in 1986 and is headquartered in Holon, Israel."
SPOT,Spotify Technology SA,Technology Services,"Spotify Technology SA is a digital music service offering music fans instant access to a world of music. The company operates through the following segments: Premium and Ad-Supported. The Premium segment provides subscribers with unlimited online and offline high-quality streaming access of music and podcasts on computers, tablets, and mobile devices, users can connect through speakers, receivers, televisions, cars, game consoles, and smart watches. It also offers a music listening experience without commercial breaks. The Ad-Supported segment provides users with limited on-demand online access of music and unlimited online access of podcasts on their computers, tablets, and compatible mobile devices. It also serves both premium subscriber acquisition channel and a robust option for users who are unable or unwilling to pay a monthly subscription fee but still want to enjoy access to a wide variety of high-quality audio content. The company was founded by Daniel Ek and Martin Lorentzon in April, 2006 and is headquartered in Luxembourg."
SPPI,"Spectrum Pharmaceuticals, Inc.",Health Technology,"Spectrum Pharmaceuticals, Inc. is a biotechnology company, which engages in the acquisition, development and commercialization of pipeline of late-stage clinical and commercial products. It operates through the following brands: FOLOTYN, ZEVALIN, MARQIBO, BELEODAQ and EVOMELA. The company was founded in December 1987 and is headquartered in Henderson, NV."
SPR,"Spirit AeroSystems Holdings, Inc.",Electronic Technology,"Spirit AeroSystems Holdings, Inc. engages in the design and manufacture of aero structures for commercial and defense aircraft. It operates its business through the following segments: Fuselage Systems, Propulsion Systems, and Wing Systems. The Fuselage Systems segment develops, produces and markets forward, mid, and rear fuselage sections and systems. The Propulsion Systems segment offers struts or pylons, nacelles, and related engine components. The Wing Systems segment includes the development, production, and market of wings, wing components, and other miscellaneous structural parts to primarily aircraft original equipment manufacturer, related spares, and maintenance, repair, and overhaul services. The company was founded on February 7, 2005 and is headquartered in Wichita, KS."
SPRO,"Spero Therapeutics, Inc.",Health Technology,"Spero Therapeutics, Inc. is a clinical-stage biopharmaceutical company which focuses on identifying, developing, and commercializing novel treatments for multi-drug resistant, or MDR, bacterial infections. Its pipeline product candidates include SPR994, SPR741, and SPR206. The company was founded by Ankit A. Mahadevia and Laurence Rahme in April 2013 and is headquartered in Cambridge, MA."
SPSC,"SPS Commerce, Inc.",Technology Services,"SPS Commerce, Inc. provides cloud-based supply chain management services. The firm serves retailers, suppliers, grocers, distributors and logistics firms to orchestrate the management of item data, order fulfillment, inventory control and sales analytics across all channels. Its SPS Commerce cloud services platform offers Trading Partner Community, Fulfillment, Assortment, Analytics, Sourcing, and Other Trading Partner Solutions. The company was founded by Gary W. Anderson and Roger Anderson on January 28, 1987 and is headquartered in Minneapolis, MN."
SPT,"Sprout Social, Inc.",Technology Services,"Sprout Social, Inc. provides online social media management tools for businesses. It offers communication tools, contact management, lead generation, and analytics services. The company offers solutions for enterprises, agencies, small businesses, customer service, social media marketing, and employee advocacy sectors. Sprout Social was founded by Justyn Howard, Aaron Rankin and Gilbert Lara in 2010 and is headquartered in Chicago, IL."
SPTN,SpartanNash Co.,Distribution Services,"SpartanNash Co. engages in the distribution of grocery products to military commissaries in the U.S. It operates through the following segments: Military, Food Distribution and Retail. The Military segment sells and distributes grocery products primarily to U.S. military commissaries and exchanges. The Food Distribution segment distributes groceries to independent and corporate owned grocery retailers using multi-platform sales approach. The Retail segment operates retail supermarkets in the Midwest, which operate under banners of Family Fare Supermarkets, No Frills, Bag 'N Save, Family Fresh Markets, D&W Fresh Markets, Sun Mart and Econo Foods. The company was founded in 1917 and is headquartered in Grand Rapids, MI."
SPWH,"Sportsman's Warehouse Holdings, Inc.",Retail Trade,"Sportsman's Warehouse Holdings, Inc. engages in the retail of sporting and athletic goods through its wholly owned subsidiaries, Sportsman's Warehouse, Inc., and Minnesota Merchandising Corp. Its products include hunting and shooting; archery; fishing; camping; boating accessories; optics and electronics; knives and tools; and footwear. The company was founded in 1986 and is headquartered in West Jordan, UT."
SPWR,SunPower Corp.,Producer Manufacturing,"SunPower Corp. engages in the design, manufacture and deliver of solar panels and systems. It operates through the SunPower Energy Services and SunPower Technologies segments: The SunPower Energy Services Segment deals with the sales of solar energy solutions in the North America region including direct sales of turn-key engineering, procurement and construction. The SunPower Technologies Segment involves technology development, worldwide solar panel manufacturing operations, equipment supply to resellers, commercial and residential end-customers outside of North America. The company was founded by Thomas L. Dinwoodie, Robert Lorenzini and Richard M. Swanson in April 1985 and is headquartered in San Jose, CA."
SPXC,SPX Corp.,Producer Manufacturing,"SPX Corp. is the supplier of infrastructure equipment and products. It operates through the following segments: HVAC, Detection and Measurement, and Engineered Solutions. The HVAC segment engineers, designs, manufactures installs and services cooling products for the HVAC and industrial markets, as well as heating and ventilation products for the residential and commercial markets. The Detection & Measurement segment engineers, designs, manufactures and installs underground pipe and cable locators and inspection equipment, bus fare collection systems, communication technologies, and specialty lighting. The Engineered Solutions segment engineers, designs, manufactures, installs and services transformers for the power transmission and distribution market, as well as process cooling equipment and rotating and stationary heat exchangers for the power generation and industrial markets. The company was founded on December 20, 1911 and is headquartered in Charlotte, NC."
SQ,"Square, Inc.",Technology Services,"Square, Inc. engages in the provision of credit card payment processing solutions. It is a cohesive commerce ecosystem that helps sellers start, run, and grow their businesses. The firms sellers downloads the Square Point of Sale mobile app, they can quickly and easily take their first payment, typically within minutes. Its system, sellers gain access to features such as next-day settlements, digital receipts, payment dispute management, data security, and Payment Card Industry compliance. The firm offers additional point-of-sale services, financial services, and marketing services. The company was founded by Jack Dorsey and Jim McKelvey in February 2009 and is headquartered in San Francisco, CA."
SR,"Spire, Inc. (Missouri)",Utilities,"Spire Inc. operates as a public utility holding company, which provides natural gas service through its utility operations while engaging in non-regulated activities. It operates through the following business segments: Gas Utility and Gas Marketing. The Gas Utility segment includes the regulated operations of Laclede Gas Company and Alabama Gas Corporation. The Gas Marketing segment includes Laclede Energy Resources, Inc. a subsidiary engaged in the marketing of natural gas and related activities on a non-regulated basis. The company also engages in other businesses, including the transportation of liquid propane, real estate development, the compression of natural gas, financial investments in other enterprises, propane sales transactions, propane storage, and related services, and merchandise sales business. Spire was founded on October 1, 2001 and is headquartered in St. Louis, MO."
SRAC,Stable Road Acquisition Corp.,Finance,"Stable Road Acquisition Corp. is a blank check company. The firm will not involve in any operations until after the completion of its initial business combination. The company was founded on May 28, 2019 and is headquartered in Los Angeles, CA."
SRC,"Spirit Realty Capital, Inc.",Finance,"Spirit Realty Capital, Inc. engages as a holding company and real estate investment fund. Its in-house capabilities include acquisition, portfolio management, asset management, credit research, real estate research, legal, finance and accounting, and capital markets. The company was founded on August 14, 2003 and is headquartered in Dallas, TX."
SRCE,1st Source Corp.,Finance,"1st Source Corp. operates as a bank holding company for 1st Source Bank. It provides financial products and services through its subsidiaries. The bank offers commercial & consumer banking services, trust & investment management services and insurance to individuals and businesses. The firm provides commercial, small business, agricultural and real estate loans, including financing for industrial & commercial properties, financing for equipment, inventories & accounts receivables and acquisition financing. It also provides trust, investment, agency and custodial services for individual, corporate and not-for-profit clients. The company was founded in 1971 and is headquartered in South Bend, IN."
SRCL,"Stericycle, Inc.",Industrial Services,"Stericycle, Inc. engages in the provision of waste management services. It operates through the following segments: North America RWCS, International RWCS and Domestic CRS. The North America RWCS Segment manages medical and pharmaceutical waste disposal, hazardous wastes, and unused and expired inventory. The International RCS segment includes patient transport services. The Domestic Communication and Related Services segment consists of inbound/outbound communication, automated patient reminders, online scheduling, notifications, product retrievals, product returns, and quality audits. The company was founded in March 1989 and is headquartered in Lake Forest, IL."
SRDX,"SurModics, Inc.",Health Technology,"SurModics, Inc. engages in the provision of medical device and in vitro diagnostic technologies to the healthcare industry. It operates through the Medical Device and In Vitro Diagnostics segments. The Medical Device segment designs, develops, and manufactures interventional medical devices, surface modification coating technologies, as well as drug-delivery coating technologies. The In Vitro Diagnostics segment consists of component products and technologies for diagnostic test kits and biomedical research applications. The company was founded in June 1979 and is headquartered in Eden Prairie, MN."
SRE,Sempra Energy,Utilities,"Sempra Energy is an energy-service holding company, which engages in the development and operation of energy infrastructure, and provision of electric and gas services. It operates through the following segments: San Diego Gas & Electric Company (SDG&E), Southern California Gas Company (SoCalGas), Sempra Texas Utilities, Sempra Mexico, and Sempra LNG. The SDG&E segment delivers electricity in San Diego County and Southern Orange City. The SoCalGas segment owns and operates a natural gas distribution, transmission, and storage systems. The Sempra Texas Utilities segment comprises the equity method investments in Oncor Holdings and Sharyland Holdings. The Sempra Mexico segment includes the operating companies of IENova. The Sempra LNG segment develops natural gas storage and related pipeline facilities. The company was founded on October 11, 1996 and is headquartered in San Diego, CA."
SRG,Seritage Growth Properties,Finance,"Seritage Growth Properties is a real estate investment trust. The company engages in the acquisition, ownership, development, redevelopment, management and leasing of retail properties throughout the United States. Its property portfolio includes mall, shopping centers, and freestanding locations. The company was founded on June 3, 2015 and is headquartered in New York, NY."
SRI,"Stoneridge, Inc.",Producer Manufacturing,"Stoneridge, Inc. engages in the production of engineered electrical and electronic components, modules, and systems for the automotive, commercial, off-highway, motorcycle, and agricultural vehicle markets. It operates through the following segments: Control Devices, Electronics, and Stoneridge Brazil. The Control Devices segment designs and manufactures products that monitor, measure, and activate specific functions within a vehicle such as sensors, switches, valves, and actuators. The Electronics segment offers driver information systems, camera-based vision systems, connectivity and compliance products, and electronic control units. The Stoneridge Brazil segment sells vehicle tracking devices and monitoring services, vehicle security alarms and convenience accessories, in-vehicle audio and infotainment devices, and telematics solutions. The company was founded by D. M. Draime in 1965 and is headquartered in Novi, MI."
SRLP,Sprague Resources LP,Industrial Services,"Sprague Resources LP engages in the purchase, storage, distribution and sale of refined products and natural gas. It operates its business through the following segments: Refined Products, Natural Gas, Materials Handling, and Other Operations. The Refined Products segment offers refined products, such as heating oil, diesel, residual fuel oil, kerosene, jet fuel and gasoline. The Natural Gas segment purchases, sells and distributes natural gas. The Materials Handling segment stores various customer owned products, which includes asphalt, clay slurry, salt, gypsum, coal, petroleum coke, caustic soda, tallow, pulp and heavy equipment. The Other Operations segment includes the marketing and distribution of coal conducted in Portland, Maine terminal, commercial trucking activity conducted by Canadian subsidiary and heating equipment service business. The company was founded by Charles Hill Sprague in 1870 and is headquartered in Portsmouth, NH."
SRNE,"Sorrento Therapeutics, Inc.",Health Technology,"Sorrento Therapeutics, Inc. engages in the research, development and manufacture of biopharmaceutical products. It focuses on therapies to treat specific stages in the evolution of cancer, from elimination, to equilibrium and escape which include biosimilars, immuno-oncology antibodies, cellular therapy, cell internalizing antibodies, and antibody drug conjugates. The company was founded by Henry H. Ji in 2006 and is headquartered in San Diego, CA."
SRPT,"Sarepta Therapeutics, Inc.",Health Technology,"Sarepta Therapeutics, Inc. is a commercial-stage biopharmaceutical company, which is engaged in the discovery and development of therapeutics for the treatment of rare diseases. The company was founded on July 22, 1980 and is headquartered in Cambridge, MA."
SRRK,Scholar Rock Holding Corp.,Health Technology,"Scholar Rock Holding Corp. is a biopharmaceutical company. It engages in the development and discovery of innovative medicines. The company offers proprietary platform which designed to discover and develop monoclonal antibodies that have a high degree of specificity to achieve selective modulation of growth factor signaling. Its product candidate includes SRK-015 and SRK-181. The company was founded by Timothy A. Springer and Leonard I. Zon in October 2012 and is headquartered in Cambridge, MA."
SRT,"Startek, Inc.",Commercial Services,"StarTek, Inc. is a global business process outsourcing company that provides Omni channel customer interactions, technology and back-office support solutions. It operates under the Startek and Aegis brands, which helps the large global companies to connect emotionally with their customers, solve issues, and improve net promoter scores and other customer-facing performance metrics. The company offers multiple services, including sales, order management and provisioning, customer care, technical support, receivables management, and retention programs. It also manages programs using a variety of multi-channel customer interactions, including voice, chat, email, social media and back-office support. It operates through the following segments: Americas, Middle East, Malaysia, India and Srilanka, Argentina and Peru, and Rest of World. The company was founded by A. Emmet Stephenson and Michael W. Morgan in 1987 and is headquartered in Greenwood Village, CO."
SSB,South State Corp.,Finance,"South State Corp. is a bank holding company. It provides banking services and products to customers through its subsidiary. The company was founded on February 22, 1985 and is headquartered in Columbia, SC."
SSD,"Simpson Manufacturing Co., Inc.",Producer Manufacturing,"Simpson Manufacturing Co., Inc. manufactures and markets building and construction solutions. It offers wood construction products which include connectors, truss plates, fastening systems, and lateral systems primarily used to strengthen, support, and connect wood applications in residential and commercial construction, as well as do-it-yourself (DIY) projects; and concrete construction products such as anchor; and repair, protection, and strengthening products for concrete, brick and masonry applications in industrial, infrastructure, residential commercial, and DYI projects. The firm operates through the following geographical segments: North America, Europe, and Asia/Pacific. The North America segment covers United States and Canada operations. The Europe segment includes operations primarily in France, the United Kingdom, Germany, Denmark, Switzerland, Portugal, Poland, The Netherlands, Belgium, Sweden, and Norway. The Asia/Pacific segment includes Australia, New Zealand, South Africa, China, Taiwan, and Vietnam. The company was founded by Barclay Simpson in 1956 and is headquartered in Pleasanton, CA."
SSNC,"SS&C Technologies Holdings, Inc.",Technology Services,"SS&C Technologies Holdings, Inc. engages in the development and provision of software solutions to the financial services and healthcare industries. It operates through the following geographical segments: United States; Europe, Middle East and Africa; Asia Pacific and Japan; Canada; and the Americas, excluding the United States and Canada. Its products include advent genesis, antares, asset allocators, AWD, axys, BANC mall, BRIX, DST vision, evare, lightning, and moxy. The company was founded by William Charles Stone in March 1986 and is headquartered in Windsor, CT."
SSP,The E.W. Scripps Co.,Consumer Services,"The E.W. Scripps Co. engages in the television and newspaper publishing. It operates through the following business segments: Local Media, National Media, and Other. The Local Media segment comprises local broadcast television stations and their related digital operations. The National Media segment consists of national media businesses including over-the-air broadcast networks, Katz, podcast business, Midroll, next generation national news network, Newsy, and other national brands. The company was founded by Edward Willis Scripps in 1878 and is headquartered in Cincinnati, OH."
SSPK,Silver Spike Acquisition Corp.,Finance,"Silver Spike Acquisition Corp. is a blank check company. The firm has not commenced any operations. It intends to focus on businesses in the cannabis industry. The company was founded by Scott Gordon on June 7, 2019 and is headquartered in New York, NY."
SSRM,"SSR Mining, Inc.",Non-Energy Minerals,"SSR Mining, Inc. engages in the operation, development, exploration, and acquisition of precious metal projects. It focuses on the Puna, Marigold Mines, and Seabee Gold Operations. The company was founded on December 11, 1946 is headquartered in Vancouver, Canada."
SSTI,"ShotSpotter, Inc.",Electronic Technology,"ShotSpotter, Inc. provides gunshot detection solutions. It helps law enforcement officials and security personnel identify, locate, and respond to gun violence. The firm offers solutions on a SaaS-based subscription model to customers around the world. The company was founded by Robert B. Calhoun, Jason Dunham, and Robert Leroy Showen in 1996 and is headquartered in Newark, CA."
SSTK,"Shutterstock, Inc.",Technology Services,"Shutterstock, Inc. engages in the operation of marketplace for licensed content. The firm licenses images, video, music, editorial assets, and custom content tailored to a brand's needs. It operates through the Content Business and Other Category segments. The Content segment consists of Bigstock, Music, and Editorial. The Other Category segment comprises of webdam. The company was founded by Jonathan Oringer in 2003 and is headquartered in New York, NY."
SSYS,Stratasys Ltd.,Electronic Technology,"Stratasys Ltd. engages in the provision of applied additive technology solutions for industries including aerospace, automotive, healthcare, consumer products and education. Its systems include desktop 3D printers for idea and design development, various systems for rapid prototyping and large production systems for direct digital manufacturing. The company also develops, manufactures and sells materials for use with its systems and provides related service offerings to its customers. Stratasys was founded on March 3, 1998 and is headquartered in Eden Prairie, MN."
ST,Sensata Technologies Holding Plc,Electronic Technology,"Sensata Technologies Holding Plc engages in the designing, manufacturing, and marketing of electromechanical, electronic sensors and controls. It operates through the following two segments: Performance Sensing and Sensing Solutions. The Performance Sensing segment designs and manufactures sensors for the automotive and heavy vehicle and off-road markets. The Sensing Solutions designs and manufactures sensors and control products. The company was founded in 1916 and is headquartered in Attleboro, MA."
STAA,STAAR Surgical Co.,Health Technology,"STAAR Surgical Co. engages in the development, manufacture, production, marketing, and sale of implantable lenses for the eye and delivery systems used to deliver the lenses into the eye. It specializes in refractive and cataract solutions. Its products include intraocular lens and implantable collamer lens. The company was founded in 1982 and is headquartered in Lake Forest, CA."
STAG,"STAG Industrial, Inc.",Finance,"STAG Industrial, Inc. is a real estate investment trust, which focuses on acquisition, ownership and operation of single-tenant, industrial properties throughout the United States. The company was founded by Benjamin S. Butcher on July 21, 2010 and is headquartered in Boston, MA."
STAR,"iStar, Inc.",Finance,"iStar, Inc. is a real estate investment trust company, which engages in financing, investing, and development of real estate and related projects. It operates through the following business segments: Real Estate Finance, Net Lease, Operating Properties, Land and Development, and Corporate/Others. The Real Estate Finance segment includes all of the activities of the company related to senior and mezzanine real estate loans and real estate related securities. The Net Lease segment comprises activities of the company and operations related to the ownership of properties generally leased to single corporate tenants. The Operating Properties segment focuses in the activities and operations related to its commercial and residential properties. The Land and Development segment refers to the developable land portfolio of the company. The Corporate/Other segment represents all the corporate level and unallocated items, joint venture, and strategic investments which are not included in the other reportable segments. The company was founded by Jay Sugarman in 1993 and is headquartered in New York, NY."
STBA,"S&T Bancorp, Inc.",Finance,"S&T Bancorp, Inc. is a bank holding company, which engages in the provision of financial services and insurance solutions for both business and individual clients. It offers traditional banking services, which include accepting time and demand deposits and originating commercial and consumer loans; brokerage services; and trust services including serving as executor and trustee under wills and deeds and as guardian and custodian of employee benefits. It also manages private investment accounts for individuals and institutions through its registered investment advisor. The company was founded on March 17, 1983 and is headquartered in Indiana, PA."
STC,Stewart Information Services Corp.,Finance,"Stewart Information Services Corp. is a real estate services company, which engages in the provision of title insurance and settlement-related services. It operates through the Title Insurance and Related Services, and Ancillary Services and Corporate segments. The Title Insurance and Related Services segment comprises of searching, examining, closing, and insuring the condition of the title to real property. The Ancillary Services and Corporate segment includes its parent holding company, centralized administrative services departments, and ancillary service operations. The company was founded in 1893 and is headquartered in Houston, TX."
STE,STERIS Plc (Ireland),Health Technology,"STERIS plc provides infection prevention and other procedural products and services worldwide. It operates in four segments: Healthcare Products, Healthcare Specialty Services, Life Sciences, and Applied Sterilization Technologies. The Healthcare Products segment offers cleaning chemistries and sterility assurance products; accessories for gastrointestinal (GI) procedures, washers, sterilizers, and other pieces of capital equipment for the operation of a sterile processing department; and equipment used directly in the operating room, including surgical tables, lights, equipment management services, and connectivity solutions. It also provides capital equipment installation, maintenance, upgradation, repair, and troubleshooting services. This segment offers its products and services to acute care hospitals, ambulatory surgery centers, and GI clinics. The Healthcare Specialty Services segment provides solutions and managed services, such as instrument and endoscope repair and maintenance solutions; custom process improvement consulting services; and outsourced instrument sterile processing services to acute care hospitals and other healthcare settings. The Life Sciences segment offers formulated cleaning chemistries, barrier products, sterility assurance products, steam and vaporized hydrogen peroxide sterilizers, and washer disinfectors. The Applied Sterilization Technologies segment provides contract sterilization services through a network of approximately 50 contract sterilization and laboratory facilities.The company was founded on December 22, 2016 and is headquartered in Dublin, Ireland."
STEP,"StepStone Group, Inc.",Finance,"StepStone Group, Inc. is a global private markets investment firm. It focuses on providing customized investment solutions and advisory and data services to clients. The company serves public and private defined benefit and defined contribution pension funds, sovereign wealth funds and insurance companies, prominent endowments, foundations, family offices and private wealth clients, which include high-net-worth and mass affluent individuals. StepStone Group was founded in January 2007 and is headquartered in New York, NY."
STFC,State Auto Financial Corp.,Finance,"State Auto Financial Corp. is a property and casualty insurance holding company, which engages in the provision of insurance services. It operates through the following segments: Personal Insurance, Commercial Insurance, and Investment Operations. The Personal Insurance segment comprises personal auto, homeowners, and other personal insurance. The Commercial Insurance segment covers commercial auto, small commercial package, middle market commercial, workers compensation, farm and ranch, and other commercial. The Investment Operations segment provides investment services and is evaluated based on investment returns of assets. The company was founded in 1990 and is headquartered in Columbus, OH."
STKL,"SunOpta, Inc.",Consumer Non-Durables,"SunOpta, Inc. engages in the sourcing, processing, and packaging of organic and non-genetically modified food and beverage products. It operates through the following segments: Global Ingredients, Plant-Based Foods and Beverages, and Fruit-Based Foods and Beverages. The Global Ingredients segment focuses on the procurement and sale of specialty and organic grains and seeds, raw material ingredients, value-added grain and cocoa-based ingredients, and organic commodities. The Plant-Based Foods and Beverages segment offers a full line of plant-based beverages and liquid and dry ingredients, as well as broths, teas and nutritional beverages. The Fruit-Based Foods and Beverages segment offers quick frozen fruit for retail and bulk frozen fruit for food service, and custom fruit preparations for industrial use. The company was founded on November 13, 1973 and is headquartered in Mississauga, Canada."
STL,"Sterling Bancorp (Montebello, New York)",Finance,"Sterling Bancorp operates as a financial and bank holding company of Sterling National Bank, which engages in the provision of commercial, business, and consumer banking products and services through its subsidiary. The company was founded in 1888 and is headquartered in Pearl River, NY."
